Id,SalePrice
1595,112938.49854177781
1596,240011.55776915408
1597,197336.59489932065
1598,205732.44934447046
1599,178432.45859150882
1600,172298.12295685464
1601,62665.76924041119
1602,116257.84735393104
1603,88695.26815327448
1604,273204.461298523
1605,240856.86088923417
1606,162797.12246311823
1607,170290.25496685738
1608,218937.54143287693
1609,194680.50457727167
1610,155906.78520056207
1611,132942.5554525274
1612,174186.9560516707
1613,156679.22518679828
1614,130041.43031488702
1615,89754.75943124383
1616,67672.82066359268
1617,88914.94224201859
1618,118993.53034098851
1619,145269.76934751618
1620,176274.1626319326
1621,136694.67948962245
1622,143480.58846916762
1623,282599.18880386
1624,207781.94885139843
1625,125477.31198878115
1626,164286.2730454887
1627,188162.4755288374
1628,287082.5300987948
1629,179082.89860129167
1630,347709.50385327684
1631,236149.47797851783
1632,248982.85256933875
1633,170338.23686193582
1634,184306.0163399908
1635,179394.6214820204
1636,145861.19974421844
1637,184420.4660333064
1638,198606.41340156866
1639,181703.01542364107
1640,251886.57825171723
1641,172977.7667142574
1642,216786.8004681834
1643,214927.75517031804
1644,231510.05671426703
1645,188982.69289240136
1646,156399.11109095567
1647,156045.536012876
1648,133036.80500660467
1649,135227.34307623876
1650,123299.20627091336
1651,129341.628932105
1652,99378.43871561682
1653,103409.11549675823
1654,154238.92963650954
1655,149186.46278914815
1656,139346.70452793667
1657,147245.20836398652
1658,145386.2617145638
1659,130347.63424301628
1660,161390.82517251783
1661,417916.23083050974
1662,381495.2838987777
1663,398874.180618906
1664,441847.19455268094
1665,306365.32946968824
1666,313727.82617495814
1667,371583.8843819961
1668,324721.1873330818
1669,291233.82978176523
1670,357606.63169610535
1671,257966.65006290798
1672,450718.6887000012
1673,299532.18288845936
1674,248552.2952870858
1675,186854.43523791217
1676,192230.2163419014
1677,217658.25999646194
1678,449295.01887903584
1679,388630.9219590161
1680,345167.85331213527
1681,256252.31129155654
1682,291308.99195775477
1683,175397.96438398905
1684,168769.240492292
1685,170621.23617887258
1686,171029.0004313536
1687,169702.19726586182
1688,188199.3083667127
1689,194407.9612333715
1690,194074.64883249425
1691,181866.93133834642
1692,270956.2438247667
1693,166671.14519602247
1694,182983.9323103397
1695,159940.36905322742
1696,267428.5317870952
1697,168288.74526284685
1698,373088.03670633043
1699,327164.73216014483
1700,245597.45803454623
1701,256138.21760661397
1702,247458.8339800679
1703,254215.70249558706
1704,290534.1961186329
1705,240773.36670090104
1706,411100.436980673
1707,220113.9124811894
1708,211609.12813620252
1709,280365.44628468616
1710,219037.21946291794
1711,253108.0307904052
1712,263760.5840984736
1713,258991.343867151
1714,225670.1931895804
1715,211354.29777847882
1716,192545.23201374474
1717,175399.4459262116
1718,134308.0068164311
1719,204468.70628873407
1720,246364.91768246616
1721,169377.37377385108
1722,121887.03636517275
1723,153170.7479590686
1724,228031.9383257093
1725,241449.2816216693
1726,185119.13596702315
1727,158495.5461285145
1728,173699.7965067925
1729,160657.27044722124
1730,161979.37026653162
1731,122846.34359673165
1732,134285.6442182472
1733,118289.13907766642
1734,114851.91849145934
1735,123572.59285209092
1736,112863.66059234279
1737,327729.6985797545
1738,219405.35654830164
1739,266932.13590974285
1740,211929.55380652088
1741,198043.1325362635
1742,171350.41044926652
1743,174581.41154294688
1744,296999.5222218222
1745,229700.89914120777
1746,196538.70667967264
1747,218438.66740188876
1748,226533.03169878467
1749,153790.0798176802
1750,127695.38211676957
1751,238173.61757698742
1752,121948.07874284661
1753,146449.19834381196
1754,202971.33317503528
1755,166411.16758570317
1756,129907.62892090628
1757,118695.35495364445
1758,147780.5409046706
1759,154380.75734940928
1760,167475.6892627422
1761,147426.07842692375
1762,179551.27674586204
1763,169808.11973600343
1764,119465.89102417271
1765,153164.8926184681
1766,178631.56628046455
1767,211423.35629930868
1768,144561.61395083857
1769,173791.88508368033
1770,148594.36112477395
1771,131655.48373386773
1772,132909.37101832463
1773,129306.16470160408
1774,129605.5425740549
1775,137015.34903645358
1776,125539.99161033712
1777,114722.83545620416
1778,137568.26642801822
1779,125291.94629011808
1780,182326.22653683
1781,130467.75308338368
1782,87564.2093539062
1783,142140.97080796465
1784,106708.83392333677
1785,117098.25056141945
1786,158348.1391625146
1787,168701.10967144952
1788,58427.76364273713
1789,105079.22544527854
1790,83447.25760552415
1791,192637.23434738346
1792,155242.36903053673
1793,135156.06502977916
1794,148024.60955785
1795,135928.17530528826
1796,131486.0139834804
1797,124002.02785637107
1798,129078.86431031322
1799,111812.20398412223
1800,143521.34818415836
1801,131648.96768854672
1802,131737.96189936422
1803,142632.58288629403
1804,142678.64362286066
1805,140107.89507926267
1806,122624.69349755808
1807,139820.03928429662
1808,128141.39006043522
1809,119029.19314605983
1810,145695.13328372006
1811,98135.5253059872
1812,97409.02212463977
1813,120154.16591155386
1814,98384.977903037
1815,52042.505920451615
1816,95069.00820457036
1817,113626.79437668149
1818,149824.0231117082
1819,120158.06252771299
1820,65257.384404045835
1821,100727.81487630558
1822,146607.51777787757
1823,56887.26749775607
1824,138481.76745579654
1825,138247.54074686213
1826,110619.03781445218
1827,106831.27907239864
1828,136502.29030778277
1829,121885.89700761289
1830,137590.7747789388
1831,154313.39902311805
1832,91352.43582761467
1833,139822.57395951773
1834,119800.68885430937
1835,142046.32253914076
1836,130217.02348350067
1837,98794.08046598443
1838,122041.93617162733
1839,88813.43847419629
1840,170137.01188453377
1841,148749.8384871772
1842,81915.65727576854
1843,135005.99811573036
1844,140699.68179953468
1845,143212.48748479265
1846,154661.2508825541
1847,169602.06413862007
1848,55008.96492552843
1849,111922.26689406861
1850,113935.7220996132
1851,150097.25926882232
1852,128863.21432141514
1853,135425.04074589262
1854,169543.7966414483
1855,141256.85505986036
1856,215809.47164273378
1857,154288.0147089846
1858,142013.24460217197
1859,122152.60786420776
1860,151195.38412221248
1861,119801.04514430981
1862,302772.2426551888
1863,284768.2713886439
1864,284768.2713886439
1865,346998.6814456291
1866,344848.2277409827
1867,244498.63707784007
1868,301389.31287715153
1869,201717.2178852376
1870,242187.47638460217
1871,252725.89456174232
1872,168784.013004257
1873,230833.97591436916
1874,140686.85280817578
1875,198328.79562563405
1876,191222.10953096132
1877,215752.93560663442
1878,191350.81574215242
1879,131853.59216202388
1880,132080.00534880187
1881,248862.91267042552
1882,252232.52631504418
1883,191641.4661835776
1884,201842.46197837926
1885,247066.53431835832
1886,298064.452144754
1887,203558.20421089634
1888,279317.72370446695
1889,160190.76216090145
1890,127485.10041776813
1891,140536.82623573352
1892,96715.22507575834
1893,129960.02330263442
1894,129539.3571623236
1895,124626.35901369585
1896,120971.86940521929
1897,118142.36889418706
1898,112124.50187380558
1899,156803.97414105182
1900,163248.26431617961
1901,174587.5601770491
1902,147915.86434091325
1903,216909.67614730317
1904,143719.15716094282
1905,196392.14695291073
1906,156585.4397442435
1907,213686.20272807014
1908,106122.19106267278
1909,134775.92353581003
1910,120960.52938408198
1911,213140.08595168265
1912,312533.51975923346
1913,150829.55334194272
1914,72257.1298106072
1915,337317.6438202336
1916,72459.89505274894
1917,261216.42264395367
1918,143467.74368045552
1919,169409.2833629376
1920,154449.76953712295
1921,422411.01991325663
1922,311866.34475495643
1923,212830.74615372563
1924,219479.36200505868
1925,204395.98218191884
1926,386800.0205354398
1927,134087.51832210596
1928,144986.810848055
1929,124936.40392653031
1930,134385.9353548308
1931,148532.62755421954
1932,137387.70603224004
1933,181485.04182328816
1934,179197.26995932855
1935,167634.1432478467
1936,189914.65215068345
1937,181574.27627973558
1938,172227.3921309497
1939,252460.35663254233
1940,183346.6681913421
1941,173739.6470149557
1942,184231.99602301072
1943,203095.8536635968
1944,343012.3675359608
1945,383691.9802610719
1946,157317.7563310424
1947,322528.3850928864
1948,159496.19234510377
1949,226241.8808974731
1950,184519.3268023953
1951,255119.59514085116
1952,208967.99899690147
1953,164995.06576726495
1954,185350.4468180713
1955,136091.63789598417
1956,278139.9078754088
1957,154174.04372519767
1958,324178.7476591487
1959,140555.94304426233
1960,119842.85530348882
1961,119591.44412521354
1962,99965.47626549439
1963,109623.2897287441
1964,105299.4935602212
1965,149198.83187674332
1966,142103.51905315934
1967,293742.85711785586
1968,445960.3140124624
1969,393768.6168840634
1970,451167.73541261884
1971,451282.31690816965
1972,377218.96166046616
1973,271578.31787530787
1974,317316.16856806586
1975,467523.48365664436
1976,278276.8739784927
1977,368718.6893751035
1978,378358.61691316415
1979,347272.78954326396
1980,194190.30269300856
1981,347695.3542073283
1982,227838.02469425404
1983,215255.82550071043
1984,172715.42311247953
1985,222195.7435449964
1986,214223.2813772359
1987,179431.45102322943
1988,178480.69453150596
1989,194303.8513153791
1990,214745.36294597725
1991,238975.6869506212
1992,216496.13225140073
1993,164334.58047296043
1994,243264.88696441695
1995,182787.42431607356
1996,266393.8043694861
1997,315615.20633368177
1998,320793.2638328633
1999,260534.3338395689
2000,305743.898720216
2001,263231.6133967305
2002,238347.6473179105
2003,266822.9175524339
2004,266642.7487897667
2005,226826.19322492898
2006,227629.60796636273
2007,246989.63668483723
2008,214987.01671614806
2009,196189.2474814273
2010,192797.96551751898
2011,132757.5684058516
2012,177481.72331118028
2013,182930.201410259
2014,184866.78808174783
2015,199058.51348477765
2016,195066.33544665467
2017,198311.0158473944
2018,122480.9505557351
2019,131223.20112069696
2020,103205.63800616212
2021,103047.96818683836
2022,174294.29146641484
2023,128190.51628601883
2024,248434.98533751495
2025,357023.04676017934
2026,176197.9002025024
2027,154984.23031836082
2028,155217.04798969725
2029,166184.27370155184
2030,270302.92839312163
2031,229417.93827645545
2032,245248.93122528546
2033,265592.79214887775
2034,166530.1610886493
2035,215510.41113356527
2036,191974.09529514422
2037,195727.26455971628
2038,296224.7273318079
2039,228994.5086142976
2040,302414.5741621649
2041,292907.9826302751
2042,202140.59283873427
2043,174504.5812490316
2044,167192.13948718103
2045,208428.7884460809
2046,138591.9181063563
2047,139039.2420409526
2048,139346.26887028752
2049,137606.6289042901
2050,180813.01889464972
2051,118974.19067224869
2052,130158.3539036997
2053,149603.5364700919
2054,88870.95070273701
2055,157609.262055051
2056,144741.18104930336
2057,120317.24100364279
2058,219277.19394784636
2059,131491.55553443995
2060,173365.99314690256
2061,175707.61190287807
2062,132435.6336174013
2063,114955.50631431502
2064,142790.05903179967
2065,121631.4995720732
2066,165636.8022663114
2067,122764.71357809976
2068,136111.08627492876
2069,92976.41913881204
2070,109779.1939647472
2071,99561.67351860374
2072,128775.63291630038
2073,144185.0362642044
2074,190699.11193701354
2075,153391.64145565103
2076,121228.43836942306
2077,155574.9168827313
2078,125844.85419997096
2079,127100.94712847017
2080,115380.91647408163
2081,123859.42722699381
2082,144153.75928849087
2083,137191.61597048267
2084,107930.09491546339
2085,114250.26096210472
2086,136714.31748503871
2087,120443.43785602672
2088,100186.19342658963
2089,72129.55820181404
2090,135796.2247051642
2091,116333.23407376333
2092,118943.88473796082
2093,118599.45496968331
2094,126862.44130557674
2095,138081.0338327354
2096,77105.24538755149
2097,97170.81120421978
2098,147150.30750160944
2099,53036.275111898576
2100,94657.82264984817
2101,118574.48973965266
2102,127038.92417898693
2103,103302.1095722368
2104,143256.87037889354
2105,128273.7107457206
2106,72617.88874718102
2107,220131.02566075718
2108,115215.73132655461
2109,109219.2293912112
2110,141237.02967787808
2111,145311.17114219873
2112,140746.23866922717
2113,118216.6660189979
2114,110511.7491270434
2115,159838.3752245049
2116,118587.66596556854
2117,150707.6651536818
2118,121943.19176255676
2119,106353.31321781858
2120,123324.30147249099
2121,104383.31648571846
2122,112295.03078539557
2123,87649.1685363219
2124,170739.6733723783
2125,130615.52354102835
2126,150994.8965781742
2127,157644.73355626457
2128,125505.09652486444
2129,96558.09348655706
2130,139319.12852418056
2131,150772.08773425664
2132,117434.11921189257
2133,125736.44159978392
2134,124194.23389474416
2135,95619.91784892502
2136,77869.43572097846
2137,117758.91558537324
2138,130084.9061889463
2139,146306.78056607198
2140,142166.12034730153
2141,150199.38395715266
2142,132312.1074193657
2143,140133.09757186112
2144,128409.52031969644
2145,136777.54869652452
2146,166504.59620779226
2147,137852.7489364199
2148,133678.55234754088
2149,150433.517819191
2150,222284.8057531244
2151,116293.20822396394
2152,180955.9048435569
2153,166100.95487847674
2154,110326.5258102691
2155,139611.92042831975
2156,263403.13545115746
2157,225351.502024537
2158,229801.3403717381
2159,205575.5197059875
2160,171276.210306824
2161,244155.18415955905
2162,439578.0154565866
2163,348906.24643970403
2164,253009.8759284127
2165,180308.98140875975
2166,148127.331882602
2167,214560.08492004062
2168,198070.05568803017
2169,199282.70817571512
2170,222865.84018286673
2171,150481.97357992537
2172,141963.10508891701
2173,166338.31146990333
2174,222971.84625386333
2175,297377.838271385
2176,313014.7633176614
2177,243781.2358968206
2178,205903.82165322243
2179,139536.97589386365
2180,218085.89884455362
2181,187872.1279588586
2182,222284.7926632159
2183,188988.55205513566
2184,126493.82784407167
2185,114385.584528439
2186,146170.58575891587
2187,153548.11122335074
2188,150445.36162435534
2189,227545.20168419753
2190,85334.42493846698
2191,90885.86358704885
2192,91695.92909072987
2193,105518.95467839665
2194,107919.30969362032
2195,112858.44493304632
2196,101493.2490324513
2197,115144.74350090545
2198,157116.46469538272
2199,175068.40791464655
2200,148805.455548312
2201,152211.00488801714
2202,202724.23812618933
2203,144578.1251845263
2204,187151.31978928414
2205,109088.73100152447
2206,149504.02629474003
2207,222465.11423147368
2208,262109.61640165397
2209,226825.34596055676
2210,118045.38161137495
2211,116533.07885010255
2212,114803.05268149015
2213,106966.31429194474
2214,129313.4894302983
2215,107677.99211549049
2216,144443.31385840528
2217,83119.52135071483
2218,76935.53728453294
2219,83460.99886184842
2220,88230.72827139459
2221,342944.2140369739
2222,253800.36380713477
2223,302807.2538559501
2224,209935.30056374363
2225,127312.09637116575
2226,186235.70927658494
2227,203382.77233431351
2228,268346.978953236
2229,240332.9304507295
2230,155764.59525020808
2231,215707.10685423424
2232,168208.4806116055
2233,173907.39755358332
2234,235396.35695761262
2235,215357.30634767783
2236,264539.55203269975
2237,329352.0370183161
2238,208352.2960073156
2239,116007.74272652724
2240,158285.26652605168
2241,162454.05818894424
2242,126951.13744004583
2243,120933.21653540089
2244,108376.6741431268
2245,111646.52801879111
2246,137537.18698235098
2247,105879.35614096833
2248,124152.63040016609
2249,123103.3182328302
2250,135885.01519917988
2251,116515.4929424331
2252,168375.17482198295
2253,152445.92990511382
2254,173658.73720907007
2255,186147.04253227136
2256,184050.48570439764
2257,209775.25038880864
2258,165360.7074132937
2259,174312.84852890694
2260,161881.42475150718
2261,192344.2048405911
2262,204018.49166898397
2263,370362.5303908891
2264,405030.1560230937
2265,179717.989615478
2266,315346.8036475396
2267,367486.15909064753
2268,422874.5101348178
2269,148537.896917423
2270,193432.5305183791
2271,225161.99731468112
2272,196354.4836569446
2273,162781.43108896675
2274,178605.79518782735
2275,164941.11536897707
2276,180936.97245762876
2277,174937.53550604664
2278,137460.24569045694
2279,124122.52692005016
2280,123887.58665214764
2281,173631.75659081855
2282,187808.74998419022
2283,102177.40570909325
2284,106901.87720089877
2285,144855.3885656019
2286,123696.07417472088
2287,373373.88518678886
2288,274167.2352547551
2289,411959.9406381458
2290,461576.76988113625
2291,329789.9903309267
2292,439562.04040883225
2293,484352.89088672557
2294,417457.59883597074
2295,444873.9526161631
2296,277015.4769404874
2297,324482.99084266945
2298,332080.75536210206
2299,414098.228367797
2300,333125.5442212827
2301,288611.1390652978
2302,244301.43359799634
2303,236639.77647809367
2304,247209.80073711884
2305,187308.75575200512
2306,183579.19554525428
2307,188308.05034827063
2308,224177.4412513853
2309,276617.8756031145
2310,220684.70884928168
2311,192490.5968597662
2312,175128.06129910224
2313,170936.1115581029
2314,170661.00683203439
2315,173816.11630792057
2316,186893.32139728183
2317,184563.43557174414
2318,178985.95382572335
2319,176088.8475533852
2320,188652.2449018367
2321,250345.91426105722
2322,176568.67591972338
2323,189332.86353034433
2324,172554.22414155205
2325,210669.58332325504
2326,167021.22306258822
2327,206222.27333071656
2328,233101.19407835952
2329,186640.35073833296
2330,175853.36538249123
2331,371672.14810503984
2332,380077.5399303551
2333,314745.369468956
2334,251660.62381614366
2335,259946.69283122028
2336,326920.8481114486
2337,206633.68267997168
2338,279320.2767749673
2339,221892.66293849266
2340,395977.3438243927
2341,224208.08143516068
2342,242350.32935070118
2343,223256.26574797183
2344,222742.77473372957
2345,234634.7936228176
2346,209204.57109773622
2347,202393.048783877
2348,232458.63370704983
2349,181967.20565993583
2350,294338.8758670799
2351,256907.19630765886
2352,246258.49098443866
2353,237273.29521760542
2354,135461.526985418
2355,147467.7231566309
2356,149614.91314929078
2357,192027.7718829797
2358,194178.06293667236
2359,131152.87683132902
2360,114324.69157176548
2361,147082.45407677285
2362,266834.6474041577
2363,134138.46459038055
2364,163311.6357723333
2365,221061.2498358146
2366,193227.0244926192
2367,227567.173283856
2368,216573.26581988332
2369,222082.3193387204
2370,171586.09240379912
2371,171085.6681246434
2372,185622.14635950336
2373,267319.8974611476
2374,295154.6551341783
2375,256032.21229008102
2376,263529.89804079727
2377,340546.9501658846
2378,141126.96056586917
2379,200675.38385629296
2380,140849.01125228993
2381,164128.61128327498
2382,196667.06620489596
2383,198323.93555293515
2384,246660.59564036876
2385,159562.6897337275
2386,136134.62721183515
2387,137971.55688939436
2388,107229.99578464127
2389,125122.64766895534
2390,144349.5563839371
2391,147144.90931098445
2392,113634.1470912109
2393,166297.65051659505
2394,151737.34065814933
2395,206542.93508079398
2396,146236.16722623975
2397,212377.35012757976
2398,136813.0934172173
2399,65956.41113322604
2400,53604.32381030104
2401,104367.40249002965
2402,136448.59201252373
2403,137076.38614576604
2404,150928.0267173226
2405,161149.03548474223
2406,141176.12560890455
2407,131188.17951379946
2408,147700.22828934662
2409,128545.23456225253
2410,161642.72615725224
2411,118023.37905699442
2412,159343.00451951995
2413,132494.87580109164
2414,132219.41175131826
2415,127187.8826867892
2416,129535.16841031672
2417,135768.77483601688
2418,127829.82685964754
2419,119249.4679205111
2420,127329.3980951705
2421,147890.9117312267
2422,117198.3224627628
2423,127697.52807057195
2424,160666.04936622403
2425,216344.3740514122
2426,135572.18693077978
2427,138558.6920194144
2428,180130.41103744542
2429,116448.42894691482
2430,134339.23259795283
2431,108243.38080259295
2432,148109.12242650747
2433,149270.8393052598
2434,141008.31098382667
2435,154120.60370998178
2436,116550.93501357191
2437,107620.19048762323
2438,128237.23683345057
2439,112142.26606102432
2440,118980.06378168333
2441,104261.0251947412
2442,102430.1741557814
2443,120976.41500766735
2444,128774.74459396415
2445,80738.98057263551
2446,136199.14744507257
2447,184634.54743699913
2448,139160.0159562475
2449,104834.51094614695
2450,139008.85289607663
2451,132408.31787155184
2452,208018.1194394127
2453,99375.36088934443
2454,129290.9539106681
2455,126714.80441051668
2456,121933.09782799665
2457,127898.50957961917
2458,121759.54000506813
2459,105023.5694682702
2460,133848.66602640258
2461,118887.63133384552
2462,130336.00274802721
2463,122389.14309442662
2464,176881.7276616663
2465,135827.07165499486
2466,111621.8020563257
2467,143391.91256613177
2468,74801.21457535711
2469,71118.66452551246
2470,188101.2692721514
2471,213532.31232101834
2472,164519.91521869978
2473,120256.60346303457
2474,89562.01062977494
2475,227040.34813295346
2476,115056.06099591548
2477,126439.99551687136
2478,144464.05879939813
2479,109245.90576896937
2480,163460.6510192016
2481,128030.81340136862
2482,131642.15312670375
2483,117694.28670543109
2484,123499.79152647793
2485,122051.29598383472
2486,153589.42929082815
2487,175029.92996676787
2488,162186.8832696486
2489,153455.49362664763
2490,154408.50008779016
2491,100588.95000969697
2492,170930.95835469704
2493,149964.77935319257
2494,150130.57786236345
2495,86127.1920217305
2496,244407.45958600787
2497,145138.31467070963
2498,103336.14307430162
2499,101930.96109279062
2500,129160.32319811525
2501,129385.02535060633
2502,148530.62570119754
2503,95065.4437048939
2504,172572.87502039084
2505,220947.11145540493
2506,253570.43459710194
2507,321201.5550405182
2508,260773.5004921176
2509,217722.35511059343
2510,219956.2468159037
2511,174530.08678182802
2512,210358.47265573783
2513,215902.38801953668
2514,253641.87594476307
2515,150312.51883612687
2516,171391.63554281095
2517,142970.5171830565
2518,148486.45112591446
2519,230953.27731916576
2520,217777.97862345417
2521,191532.5031003358
2522,224271.4819255257
2523,124017.0740427094
2524,136008.39000819752
2525,145076.73276417935
2526,134302.74963000478
2527,118575.10239919249
2528,128104.66144871729
2529,133756.4353455455
2530,125738.74097740618
2531,253509.46390403126
2532,223255.0774880532
2533,195949.46921897397
2534,235424.3135331884
2535,312992.32578778965
2536,235936.4040885562
2537,234501.79851904706
2538,183976.38541300147
2539,184795.19948651933
2540,170489.1040472073
2541,180424.45738499833
2542,167961.5116492642
2543,134418.55279439478
2544,119676.48659463561
2545,131826.3783200979
2546,126889.11952844146
2547,138418.5056856149
2548,169711.0690267929
2549,159808.37152098387
2550,318870.5343317386
2551,142342.54073112496
2552,122752.16589819544
2553,85302.32054216572
2554,108590.55567762176
2555,119746.98800243704
2556,102320.67148712071
2557,109355.98197815665
2558,153201.18432707275
2559,133100.98845719948
2560,142869.9754830482
2561,154695.0819284667
2562,130480.80746640435
2563,149361.7936842302
2564,200103.5514380808
2565,154188.8158538097
2566,163140.23669505728
2567,136408.7996952861
2568,211075.9184774361
2569,199863.16620709116
2570,112536.92651024152
2571,188159.26045410708
2572,166226.70535189306
2573,222688.62563069287
2574,249516.09123877005
2575,133118.39941437708
2576,125295.9695015426
2577,158570.50985904632
2578,86470.25439891515
2579,61779.68853519796
2580,135872.84442462318
2581,136865.12614652287
2582,123271.84810779666
2583,289625.89019897865
2584,170056.49060360444
2585,184939.51819956274
2586,211917.48516723968
2587,197910.64262426482
2588,151376.6415556495
2589,148691.27300025063
2590,204356.02463353588
2591,231036.9073143305
2592,210826.5116937328
2593,268288.6732786525
2594,172520.93333083458
2595,193799.80243604508
2596,309723.8578648254
2597,172371.8251185866
2598,275658.98867885134
2599,319603.46054489445
2600,179191.00234490426
2601,149742.77780821442
2602,75527.1036668273
2603,99948.08292754418
2604,87332.49269584789
2605,70446.86581169942
2606,151683.52388586372
2607,193264.26335069735
2608,212068.94446718658
2609,163036.338267779
2610,116551.28857953276
2611,124586.98528979931
2612,158187.44310508016
2613,133624.12151878973
2614,127541.05844498581
2615,151553.51062879173
2616,154359.98612298488
2617,176972.7095771892
2618,198057.5508112325
2619,199277.75884709807
2620,184694.89509495755
2621,182968.42604833926
2622,182426.7006525837
2623,243485.2663046991
2624,303222.5318217278
2625,296099.8773683817
2626,169774.03133254105
2627,174312.03334982967
2628,444468.90369643096
2629,490268.1646684018
2630,369245.8671906743
2631,472043.3703786261
2632,443379.4452918365
2633,329679.3436402423
2634,394088.61857835954
2635,158969.65704757144
2636,179363.6558856636
2637,182499.9080274927
2638,252833.77650066355
2639,186727.6369395692
2640,146323.86556596876
2641,105090.52093944178
2642,189368.91228991753
2643,96641.22029642777
2644,122328.76113597429
2645,105620.94166914687
2646,96258.72808252562
2647,103002.44703600914
2648,143364.82007911216
2649,141420.0972101983
2650,140612.11507463036
2651,140898.92926711348
2652,423584.39067419677
2653,233977.64645146148
2654,261745.5606354662
2655,377046.2538052213
2656,340061.30350751616
2657,345186.80288203014
2658,291865.1663998258
2659,319892.32429711195
2660,365220.85198504326
2661,346112.23869181355
2662,333007.27304053097
2663,291416.1754363431
2664,266578.46823698166
2665,310216.3194298855
2666,278548.1600890751
2667,161672.62551947098
2668,179014.9167947157
2669,178314.9896308327
2670,281095.6704424695
2671,184526.01480551832
2672,188802.1493603549
2673,202738.54921258637
2674,201311.59035880637
2675,172119.27688260612
2676,191893.9959201312
2677,193188.04466888512
2678,268626.276895893
2679,270214.2736886631
2680,276307.32609674346
2681,398849.29472403607
2682,315196.2402039689
2683,505592.6661857821
2684,320062.2616768603
2685,330993.8282423566
2686,249464.39370100613
2687,319607.61585224373
2688,210545.45624181826
2689,205466.272366237
2690,423914.1322343268
2691,188564.1110406239
2692,135451.4505687671
2693,200167.8403923752
2694,129313.94538261482
2695,187011.53458085458
2696,183529.85730797157
2697,183619.74126771613
2698,186852.95689030195
2699,170217.3678568334
2700,158339.03170282557
2701,146772.2233228261
2702,104957.14687739918
2703,127617.38509723914
2704,139588.11291121645
2705,117249.10963075461
2706,107702.87169985293
2707,119983.38143500761
2708,135991.98331957223
2709,107468.84905726928
2710,128787.59086727264
2711,281131.7075691277
2712,370385.28676546365
2713,173325.39998506047
2714,149029.17941163015
2715,166572.0182268764
2716,146652.83230919208
2717,186102.45615469042
2718,230944.92421492824
2719,154957.25163647046
2720,167416.9883154733
2721,133661.20559328
2722,162436.98432132072
2723,151458.2966228121
2724,132062.8359723827
2725,134000.9174391012
2726,144792.21666270532
2727,185071.5541393445
2728,169555.9612093969
2729,149749.4821487315
2730,141423.3581761714
2731,128418.38824416784
2732,129278.5907660648
2733,158900.346963503
2734,149177.46761591278
